"Date","alpha_0.01","alpha_0.05"
"2009-03-16",-9.34217933969335,-6.0392006878015
"2009-03-17",-8.8521559482603,-5.73407197765121
"2009-03-18",-8.86881429917576,-5.70819828097336
"2009-03-19",-9.23141977264831,-6.07013876083208
"2009-03-20",-8.97574391265934,-5.85428739950683
"2009-03-23",-8.77007337608398,-5.7105741918153
"2009-03-24",-10.9390051957125,-7.14192366301635
"2009-03-25",-10.4669675816754,-6.85842909466482
"2009-03-26",-9.96120022326009,-6.48009990588392
"2009-03-27",-9.7135461400253,-6.30778757313651
"2009-03-30",-9.26909656824285,-6.02509833108748
"2009-03-31",-10.1459457053094,-6.70740858357748
"2009-04-01",-9.84758080887518,-6.43696828806669
"2009-04-02",-9.56071544519522,-6.29350721173899
"2009-04-03",-9.6618679310226,-6.32955919655696
"2009-04-06",-9.32795418472738,-6.18385043718882
"2009-04-07",-8.94378305248058,-5.81830521107136
"2009-04-08",-8.6730772373687,-5.65095596390095
"2009-04-09",-8.24359866989652,-5.34311051072017
"2009-04-13",-9.80890066959934,-6.48883539582895
"2009-04-14",-9.74664753915201,-6.45019891970697
"2009-04-15",-9.5681194057859,-6.34999255228519
"2009-04-16",-9.37325001794674,-6.21095687113149
"2009-04-17",-8.86435444511256,-5.86089822921989
"2009-04-20",-8.41824428883237,-5.59750559228318
"2009-04-21",-10.1423675270347,-6.68608452230751
"2009-04-22",-10.3840027316209,-6.85920312825274
"2009-04-23",-9.66277081712767,-6.4288397765777
"2009-04-24",-9.06696381016223,-6.0090381156365
"2009-04-27",-8.91305802904268,-5.91274804004598
"2009-04-28",-8.56286871173621,-5.69446715385872
"2009-04-29",-8.14584659166326,-5.39681366779868
"2009-04-30",-8.13069646268709,-5.38862048633338
"2009-05-01",-7.71831800643806,-5.11347067612014
"2009-05-04",-7.29005666561223,-4.82820083097353
"2009-05-05",-8.48596650297525,-5.64813703084818
"2009-05-06",-7.9774078760018,-5.29045394468537
"2009-05-07",-8.31264272150821,-5.55626616134806
"2009-05-08",-7.9438301934827,-5.2647162750123
"2009-05-11",-8.69013499179054,-5.75220894214716
